0	00	0.0
0	30	0.0
1	00	0.0
1	30	0.0
2	00	0.0
2	30	0.0
3	00	0.0
3	30	0.0
4	00	0.0
4	30	5.997155461870908
5	00	20.694395804543337
5	30	46.036621263448936
6	00	126.0865771439824
6	30	211.0339452530314
7	00	287.98463728820207
7	30	390.34343147361085
8	00	499.8509651100184
8	30	621.7796287169994
9	00	770.1259346954178
9	30	939.2895562239157
10	00	1139.6924978259108
10	30	1343.1221597851365
11	00	1534.7416654134904
11	30	1666.6486696969812
12	00	1710.752025535446
12	30	1601.0071148806896
13	00	1454.6852112447941
13	30	1264.2365784432054
14	00	1098.4881099109914
14	30	922.5422536801681
15	00	787.971331261791
15	30	654.05869809081
16	00	529.846342675092
16	30	151.43271715271737
17	00	103.75592269522141
17	30	84.38687939264123
18	00	121.97474750424378
18	30	51.82143758976231
19	00	31.35583989722782
19	30	15.207164178255352
20	00	0.961685340390095
20	30	0.0
21	00	0.0
21	30	0.0
22	00	0.0
22	30	0.0
23	00	0.0
23	30	0.0
