0	00	0.0
0	30	0.0
1	00	0.0
1	30	0.0
2	00	0.0
2	30	0.0
3	00	0.0
3	30	0.0
4	00	0.0
4	30	11.525597518766817
5	00	24.713464169047572
5	30	37.04451529793271
6	00	123.72422222063335
6	30	240.51561535826986
7	00	300.8273021864286
7	30	373.9513435472219
8	00	551.0313279248621
8	30	664.6029276437953
9	00	838.4541676731342
9	30	938.5756067450927
10	00	1182.2681667643665
10	30	1353.6688461341214
11	00	1441.5802802154747
11	30	1621.627378280412
12	00	1785.126963248528
12	30	1818.334891891929
13	00	1510.140174615366
13	30	1168.5712288758718
14	00	922.0216873970231
14	30	1100.351747517331
15	00	875.8910839623766
15	30	734.2521995133503
16	00	602.3625559649853
16	30	75.09353818773867
17	00	51.799004913615384
17	30	46.748574887157254
18	00	154.26784338286498
18	30	31.859377256553778
19	00	17.770888022676672
19	30	8.418271543583042
20	00	0.4808933449620414
20	30	0.0
21	00	0.0
21	30	0.0
22	00	0.0
22	30	0.0
23	00	0.0
23	30	0.0
