0	00	0.0
0	30	0.0
1	00	0.0
1	30	0.0
2	00	0.0
2	30	0.0
3	00	0.0
3	30	0.0
4	00	0.0
4	30	1.7552697222076634
5	00	5.9985343379275875
5	30	13.125910616767712
6	00	35.091766573639234
6	30	56.850933161047905
7	00	74.40817300662921
7	30	95.78121659614023
8	00	115.26907143120978
8	30	133.3032867447823
9	00	151.85990376139284
9	30	168.7357500812724
10	00	185.3390389908713
10	30	197.8312536287364
11	00	207.37076298856067
11	30	212.82191119417453
12	00	216.00174764744926
12	30	209.8692059161337
13	00	205.55371358668938
13	30	196.46846657733295
14	00	188.74600661937995
14	30	174.59573440230733
15	00	162.87576576023753
15	30	146.13619814549827
16	00	126.58020395785854
16	30	38.271603026913986
17	00	27.46015908577983
17	30	23.167379873858913
18	00	34.43308616546089
18	30	14.922518212867947
19	00	9.144301114917253
19	30	4.463127593346349
20	00	0.28255118199098517
20	30	0.0
21	00	0.0
21	30	0.0
22	00	0.0
22	30	0.0
23	00	0.0
23	30	0.0
