0	00	0.0
0	30	0.0
1	00	0.0
1	30	0.0
2	00	0.0
2	30	0.0
3	00	0.0
3	30	0.0
4	00	0.0
4	30	3.372897952223577
5	00	7.161445955125211
5	30	10.557057024872178
6	00	34.410373047937505
6	30	64.7323849416646
7	00	77.63343569495075
7	30	91.62471608935965
8	00	126.85276136813924
8	30	142.20682881395163
9	00	164.98808568991288
9	30	168.2587746132812
10	00	191.92584307265471
10	30	199.19404068013986
11	00	194.87854835069555
11	30	207.59789416379456
12	00	226.44978170820917
12	30	239.85052104700992
13	00	214.8660917712797
13	30	182.84059606329828
14	00	159.42337189668206
14	30	209.41494356566585
15	00	181.93207136236265
15	30	164.73824139715558
16	00	144.41000121372053
16	30	19.033592484601733
17	00	13.74143610165161
17	30	12.857895829991696
18	00	43.609185644910895
18	30	9.182913414707018
19	00	5.185404730590186
19	30	2.471187186544951
20	00	0.14127559099549258
20	30	0.0
21	00	0.0
21	30	0.0
22	00	0.0
22	30	0.0
23	00	0.0
23	30	0.0
