0	00	0.0
0	30	0.0
1	00	0.0
1	30	0.0
2	00	0.0
2	30	0.0
3	00	0.0
3	30	0.0
4	00	1.2615874084131191
4	30	2.053878397700832
5	00	4.082926053913681
5	30	5.280098074149126
6	00	26.213106028742086
6	30	104.88291997314819
7	00	125.4891767740188
7	30	72.88497000283871
8	00	72.74542545028983
8	30	84.3432094054642
9	00	156.69493816956677
9	30	664.5824135717089
10	00	891.8318807084975
10	30	1294.7527814006548
11	00	1488.0993790729547
11	30	1601.4713493911484
12	00	1616.5726143208178
12	30	1595.4049364630716
13	00	1374.4897896177874
13	30	1013.157548666821
14	00	1126.3156594347242
14	30	968.0490087231564
15	00	835.2990128275579
15	30	551.7263988594707
16	00	517.3272142561312
16	30	163.84795426568354
17	00	106.39314457637072
17	30	94.66625416199659
18	00	132.1393611497298
18	30	55.01504605596084
19	00	51.754922133809586
19	30	14.210653568496554
20	00	0.0
20	30	0.0
21	00	0.0
21	30	0.0
22	00	0.0
22	30	0.0
23	00	0.0
23	30	0.0
