0	00	0.0
0	30	0.0
1	00	0.0
1	30	0.0
2	00	0.0
2	30	0.0
3	00	0.0
3	30	0.0
4	00	0.37067807798174257
4	30	0.6012162208441622
5	00	1.1838076853191437
5	30	1.5061068229760632
6	00	7.299995972017896
6	30	28.277831316621906
7	00	32.45704494092587
7	30	17.90702185544154
8	00	16.80089303205239
8	30	18.113711224904396
9	00	30.957979184382058
9	30	119.62998999570088
10	00	145.3185259146562
10	30	191.01731837171909
11	00	201.23822125724507
11	30	204.4180577105198
12	00	203.7366641848181
12	30	208.50641886473022
13	00	193.51576129929208
13	30	156.8567896165389
14	00	192.83436777359037
14	30	182.61346488806436
15	00	172.16543082730448
15	30	122.96881827163936
16	00	123.33222815201363
16	30	41.337873892571785
17	00	28.11883949395817
17	30	25.961093329236018
18	00	37.27222585588478
18	30	15.833314225555927
19	00	15.088323970788704
19	30	4.1701283772946045
20	00	0.0
20	30	0.0
21	00	0.0
21	30	0.0
22	00	0.0
22	30	0.0
23	00	0.0
23	30	0.0
