0	00	0.0
0	30	0.0
1	00	0.0
1	30	0.0
2	00	0.0
2	30	0.0
3	00	0.0
3	30	0.0
4	00	24.493446396493443
4	30	180.3139485244332
5	00	194.97235300203906
5	30	216.23260266902176
6	00	316.5331024769553
6	30	539.217873074442
7	00	608.7321095313174
7	30	665.6509986310862
8	00	558.4621680753029
8	30	740.0955349096274
9	00	762.1172747428556
9	30	775.3124016004085
10	00	796.571131661969
10	30	812.7083782448966
11	00	820.2519061819436
11	30	812.7733148009384
12	00	802.4499056973222
12	30	795.2891076091978
13	00	751.2045201872505
13	30	823.9405346532867
14	00	794.1196639294486
14	30	786.444487235906
15	00	816.0910069566926
15	30	797.9188663204376
16	00	593.9076665323486
16	30	134.23906413484244
17	00	149.50206804524908
17	30	253.2188064375747
18	00	244.24778954356256
18	30	148.32917644146846
19	00	45.550369203715036
19	30	0.0
20	00	0.0
20	30	0.0
21	00	0.0
21	30	0.0
22	00	0.0
22	30	0.0
23	00	0.0
23	30	0.0
