0	00	0.0
0	30	0.0
1	00	0.0
1	30	0.0
2	00	0.0
2	30	0.0
3	00	0.0
3	30	0.0
4	00	5.965482992037263
4	30	5.509066655298509
5	00	9.581907179201254
5	30	15.362395588904286
6	00	57.9676614392813
6	30	79.3142063916817
7	00	89.74709837409266
7	30	116.90441589289395
8	00	122.32906546139718
8	30	148.33558502568
9	00	166.3811568980142
9	30	187.49678515559344
10	00	198.28551597920423
10	30	202.71457389626548
11	00	202.8735657189292
11	30	222.51284133748808
12	00	230.46243247067494
12	30	220.73364713148908
13	00	174.72444206827322
13	30	180.29294138109125
14	00	176.91247238969322
14	30	190.8658975882298
15	00	172.2752108953342
15	30	152.73435878604337
16	00	104.49548268594795
16	30	13.773234466184357
17	00	13.378026221277352
17	30	22.300495888382823
18	00	24.64108264916827
18	30	6.839298238251781
19	00	11.678162354951263
19	30	2.7848333333333333
20	00	0.0
20	30	0.0
21	00	0.0
21	30	0.0
22	00	0.0
22	30	0.0
23	00	0.0
23	30	0.0
