0	00	0.0
0	30	0.0
1	00	0.0
1	30	0.0
2	00	0.0
2	30	0.0
3	00	0.0
3	30	0.0
4	00	20.873940828366823
4	30	138.0770888593596
5	00	154.13676223802253
5	30	175.6824914629567
6	00	533.8210954454999
6	30	605.6780509685037
7	00	585.6099568941327
7	30	669.3963350882443
8	00	631.0467170229075
8	30	701.3510198576078
9	00	732.9382983304977
9	30	780.6896437824051
10	00	791.0046117263701
10	30	784.4608042365436
11	00	770.5164074896629
11	30	839.3322167145975
12	00	873.3259207342835
12	30	849.989464471436
13	00	691.7912427079999
13	30	742.4493469962963
14	00	770.4961035668443
14	30	888.5081684234574
15	00	872.2207652898252
15	30	856.1926368878222
16	00	653.6767764499851
16	30	101.6648166448706
17	00	118.49677064697806
17	30	256.63133849300283
18	00	362.6940920005711
18	30	153.9270556751334
19	00	54.59207799322047
19	30	0.0
20	00	0.0
20	30	0.0
21	00	0.0
21	30	0.0
22	00	0.0
22	30	0.0
23	00	0.0
23	30	0.0
