0	00	0.0
0	30	0.0
1	00	0.0
1	30	0.0
2	00	0.0
2	30	0.0
3	00	0.0
3	30	0.0
4	00	3.8424251897824426
4	30	5.171398308117428
5	00	8.679439309605181
5	30	16.273570153550992
6	00	55.22315973853821
6	30	74.32110605612289
7	00	95.03168371786832
7	30	116.5561480908686
8	00	136.449053521772
8	30	156.0656160228074
9	00	174.90614700846035
9	30	185.86144069390932
10	00	198.2855159792042
10	30	212.02695208085584
11	00	217.66737626583128
11	30	215.28249892587522
12	00	217.02383793600188
12	30	223.72420760540226
13	00	217.13740352361881
13	30	210.02062669962297
14	00	198.8154887214167
14	30	181.6860125891926
15	00	153.3892536746345
15	30	142.8314395458449
16	00	102.56108217687249
16	30	30.662708656577973
17	00	32.25262688321535
17	30	34.33087713660563
18	00	27.42608940949474
18	30	11.860032866797383
19	00	25.08519230243728
19	30	7.631833333333334
20	00	0.0
20	30	0.0
21	00	0.0
21	30	0.0
22	00	0.0
22	30	0.0
23	00	0.0
23	30	0.0
