0	00	0.0
0	30	0.0
1	00	0.0
1	30	0.0
2	00	0.0
2	30	0.0
3	00	0.0
3	30	0.0
4	00	0.0
4	30	66.2451800504421
5	00	123.86124917195579
5	30	184.2872803565434
6	00	371.8327055513827
6	30	484.0599249082497
7	00	531.3795029742607
7	30	592.2352021826557
8	00	632.7518755387077
8	30	663.1857882505406
9	00	696.9089993542354
9	30	725.487759327911
10	00	757.1489091569457
10	30	777.930073966476
11	00	794.5938076472324
11	30	804.0470912036253
12	00	813.948999864474
12	30	797.9047669336226
13	00	797.710124701967
13	30	787.6707779691968
14	00	791.6643308450132
14	30	776.5690166959471
15	00	779.6773466596857
15	30	765.4892825104915
16	00	739.5816865669373
16	30	255.18185290898447
17	00	214.95067277098912
17	30	220.9437868446737
18	00	421.47573850112474
18	30	254.25421781502163
19	00	251.8974251233328
19	30	294.0779113784954
20	00	0.0
20	30	0.0
21	00	0.0
21	30	0.0
22	00	0.0
22	30	0.0
23	00	0.0
23	30	0.0
